name,location,latitude,longitude
"安養寺","新潟県長岡市西川口1974","37.265594","138.856598"
"安養寺","新潟県長岡市大積町2-乙659","37.425766","138.725021"
"安養寺","新潟県東蒲原郡阿賀町鹿瀬1691","37.706566","139.466156"
"安養寺","神奈川県伊勢原市小稲葉2156","35.388611111","139.35"
"安養寺","静岡県 富士宮市杉田489","35.218444","138.658972"
"安養寺","静岡県掛川市安養寺92","34.788311","138.036224"
"安養寺","静岡県沼津市内浦長浜162","35.015076","138.892426"
"安養寺","静岡県静岡市駿河区小坂1426","34.922398","138.339172"
"安養寺","静岡県熱海市網代511","35.045605","139.09491"
"安養寺","静岡県浜松市中央区市野町1731","34.747662","137.775528"
"安養寺","千葉県いすみ市深谷1693","35.293938","140.304245"
"安養寺","千葉県印西市武西159-1","35.786942","140.110596"
"安養寺","千葉県鴨川市和泉1667-1","35.148556","140.106049"
"安養寺","千葉県館山市二子198-1","34.998035","139.914978"
"安養寺","千葉県山武市上横地1043","35.605682","140.452347"
"安養寺","千葉県市川市高谷2-16-35","35.698222","139.939806"
"安養寺","千葉県船橋市坪井町120-1","35.737888888","140.064833333"
"安養寺","千葉県匝瑳市東谷647-1","35.70343","140.5858"
"安養寺","千葉県銚子市八木町956","35.705948","140.7435"
"安養寺","千葉県長生郡睦沢町大谷木825-1","35.372833","140.314636"
"安養寺","千葉県富津市長崎351","35.220131","139.906219"
"安養寺","千葉県茂原市真名379","35.460358","140.249954"
"安養寺","千葉県木更津市祇園517","35.393745","139.953934"
"安養寺","大阪府松原市西大塚1-16-12","34.572055555","135.565416666"
"安養寺","大阪府大阪市旭区高殿3丁目31-8","34.716694","135.539306"
"安養寺","大阪府大阪市西成区岸里東1-7-15","34.632139","135.498278"
"安養寺","長野県佐久市安原1687番地","36.266111111","138.512027777"
"安養寺","長野県松本市波田三溝1660","36.212415","137.889307"
"安養寺","東京都江戸川区東瑞江2-50-2","35.687","139.894888888"
"安養寺","東京都江戸川区平井6-53-1","35.712527777","139.842611111"
"安養寺","東京都新宿区神楽坂6-2","35.702555555","139.738194444"
"安養寺","東京都大田区西六郷2-33-10","35.549638888","139.705083333"
"安養寺","東京都日野市万願寺4-20-8","35.67075","139.414694444"
"安養寺","東京都八王子市犬目町1084","35.691388888","139.292861111"
"安養寺","東京都府中市本町1-17-10","35.665278","139.480278"
"安養寺","東京都武蔵野市吉祥寺東町1-1-21","35.70749","139.58047"
"安養寺","栃木県宇都宮市材木町5番15号","36.561805555","139.872055555"
"安養寺","栃木県佐野市下彦間町999","36.409931","139.496704"
"安養寺","栃木県小山市立木412","36.334057","139.786194"
"安養寺","栃木県芳賀郡茂木町小貫1761","36.433846","140.181992"
"安養寺","栃木県芳賀郡茂木町茂木754","36.529644","140.188156"
"安養寺","奈良県奈良市鳴川町29","34.67591","135.82887"
"安養寺","福井県福井市足羽一丁目10-9","36.059833","136.209694"
"安養寺","福島県いわき市山田町岸ノ内123","36.936874","140.770126"
"安養寺","福島県いわき市小川町上平字上平93","37.130661","140.866562"
"安養寺","福島県いわき市平下平窪字山ノ根22","37.08234","140.876831"
"安養寺","福島県伊達郡国見町大字高城字北13","37.886143","140.578598"
"安養寺","福島県伊達郡川俣町大字小島字荒屋敷9-1","37.697147","140.622391"
"安養寺","福島県伊達市梁川町字清水町19","37.856552","140.608612"
"安養寺","福島県会津若松市門田町大字御山字村上70","37.462051","139.921021"
"安養寺","福島県喜多方市熊倉町新合字辻道下581","37.62925","139.921844"
"安養寺","福島県郡山市阿久津町字舘側127","37.406895","140.411758"
"安養寺","福島県須賀川市江花字屋敷112","37.289394","140.178116"
"安養寺","福島県石川郡石川町大字沢井字東内打305","37.135159","140.410889"
"安養寺","福島県南相馬市鹿島区小池字ミタラセ74","37.685242","140.920074"
"安養寺","福島県二本松市杉沢字口中内75","37.514565","140.57048"
"安養寺","福島県耶麻郡西会津町宝坂大字宝坂字反田乙1015","37.636967","139.581223"
"安養寺","福島県耶麻郡猪苗代町大字千代田字寺東甲512","37.548504","140.108749"
"安養坊","千葉県長生郡長柄町大庭505","35.402115","140.194885"
"安立院","東京都大田区池上1-7-10","35.581361111","139.706944444"
"安立寺","新潟県新潟市西区神山649","37.825802","138.885712"
"安立寺","神奈川県横浜市金沢区町屋町7-4","35.334888888","139.627277777"
"安立寺","神奈川県川崎市多摩区東生田一丁目27番1号","35.611833","139.567611"
"安立寺","静岡県伊東市宇佐美1204","35.010178","139.077271"
"安立寺","静岡県静岡市葵区春日3-2-15","34.980015","138.399796"
"安立寺","静岡県富士宮市下柚野454","35.249683","138.551178"
"安立寺","静岡県富士宮市青木672","35.24413","138.586277"
"安立寺","静岡県富士市中島231-1","35.165376","138.645932"
"安立寺","千葉県夷隅郡御宿町岩和田1205","35.183495","140.368866"
"安立寺","千葉県市原市犬成610-1","35.490967","140.191544"
"安立寺","千葉県勝浦市浜勝浦12","35.147049","140.315245"
"安立寺","千葉県松戸市小金原1-12-1","35.825214","139.938446"
"安立寺","千葉県茂原市桂209","35.494205","140.282578"
"安立寺","台東区","35.72475","139.76736111"
"安立寺","福島県いわき市小名浜岡小名字岸63","36.96487","140.905624"
"安隆寺","新潟県佐渡市小木町660番地","37.81841667","138.27625"
"安龍寺","埼玉県鴻巣市安養寺379-1","36.077389","139.516617"
"安龍寺","新潟県南蒲原郡田上町大字湯川1486","37.724995","139.078369"
"安了寺","新潟県燕市八王寺962","37.64275","138.920227"
"安傳寺","新潟県上越市寺町3-12-31","37.119061","138.239426"
"安國院","千葉県市川市市川3-14-13","35.734833","139.902924"
"安國寺","埼玉県越谷市大泊910","35.940071","139.784744"
"安國寺","鹿児島県姶良市加治木町反土1810","31.750278","130.669037"
"安國寺","千葉県鴨川市北風原911-1","35.137909","139.999924"
"安國寺","千葉県香取市岡飯田264","35.828995","140.641876"
"安國寺","千葉県市川市曾谷町1-35-1","35.742485","139.935867"
"安專寺","新潟県糸魚川市大字能生小泊1771","37.110931","138.001862"
"安樂寺","香川県高松市御坊町1-3","34.343678","134.050995"
"安樂寺","埼玉県行田市埼玉4977","36.122334","139.486313"
"安樂寺","新潟県上越市中郷区二本木32-甲","36.976696","138.238113"
"安樂寺","静岡県浜松市浜名区中条328","34.781391","137.780334"
"安樂寺","千葉県富津市花香谷167-1","35.260805555","139.891638888"
"安淨寺","新潟県長岡市来迎寺甲1270","37.390419","138.777985"
"安禪寺","静岡県掛川市西大渕5634","34.681881","137.984238"
"安竈寺","千葉県いすみ市上布施584-2","35.220444","140.352101"
"安證寺","新潟県上越市大字富岡2425","37.145184","138.256866"
"安德寺","香川県高松市香川町大野836-1","34.264832","134.025757"
"庵川観音堂","宮崎県東臼杵郡門川町大字庵川西","32.4825","131.671778"
"鞍作寺","加美鞍作","34.623743565","135.567433778"
"鞍作寺","渋川郡","34.623743565","135.567433778"
"鞍作廃寺","加美鞍作","34.623743565","135.567433778"
"鞍作廃寺","渋川郡","34.623743565","135.567433778"
"鞍馬弘教天光寺","千葉県匝瑳市椿1282","35.718719","140.588669"
"鞍馬寺","京都府京都市左京区鞍馬本町1074","35.11806111","135.77074167"
"鞍馬寺","新潟県上越市浦川原区岩室1183","37.137775","138.404083"
"鞍迫観音","岩手県遠野市宮守町上鱒沢18地割","39.311611","141.424667"
"以酊庵","厳原町","",""
"伊賀国分寺跡","伊賀市","34.758725","136.15361667"
"伊崎寺","滋賀県近江八幡市白王町1391番地","35.204922","136.09074"
"伊舎那院","香川県三豊市財田町財田中4358","34.114611111","133.766"
"伊勢国分寺跡","鈴鹿市","34.908761111","136.56375"
"伊勢寺","大阪府高槻市奥天神町1-1-19","34.860694444","135.618722222"
"伊丹廃寺跡","伊丹市","",""
"伊豆国分寺","静岡県三島市泉町12-31","35.12007778","138.90975"
"伊豆実成寺","静岡県伊豆市柳瀬353","34.94947222","138.99786111"
"伊福寺","香川県仲多度郡多度津町堀江3-5-50","34.279461","133.758179"
"威光院","千葉県香取市関517","35.870979","140.444565"
"威光院","千葉県山武市松尾町八田1062","35.660618","140.459641"
"威光院","千葉県成田市大竹483","35.810314","140.283478"
"威光院","千葉県八千代市桑納398","35.755272","140.10022"
"威光院","東京都台東区寿2-6-8","35.709105","139.78858"
"威光寺","群馬県太田市由良町925-1","36.292377","139.343109"
"威光寺","東京都稲城市矢野口2411","35.630805555","139.51575"
"威代寺","岐阜県恵那市三郷町野井1886","35.419722","137.381806"
"威徳院","茨城県鹿嶋市大字大船津2522番地","35.963898","140.613739"
"威徳院","新潟県上越市寺町3-9-34","37.118008","138.241272"
"威徳院","千葉県南房総市和田町真浦137","35.061378","140.014053"
"威徳院","千葉県野田市尾崎2122","35.990059","139.836884"
"威徳院","栃木県大田原市湯津上1350","36.822708","140.111954"
"威徳院","福島県会津若松市大町1-5-37","37.501915","139.9263"
"威徳寺","香川県丸亀市北平山町1-2-20","34.295345","133.799011"
"威徳寺","新潟県新潟市西区黒鳥5002-1","37.850027777","138.979944444"
"威徳寺","静岡県焼津市中港3-4-26","34.873795","138.326355"
"威徳寺","静岡県浜松市中央区若林町116","34.687054","137.70314"
"威徳寺","千葉県銚子市栄町4-1505-1","35.72731","140.828118"
"威徳寺","東京都港区赤坂4-1-10","35.676228","139.735367"
"威徳寺","福島県喜多方市松山町鳥見山字四方屋敷6197","37.693378","139.871719"
"威徳寺 (下諏訪町)","下諏訪町","",""
"意雲庵","静岡県焼津市飯渕352-1","34.789429","138.283843"
"意昌庵","静岡県浜松市天竜区春野町堀之内1690","34.951069","137.910919"
"意正院","静岡県掛川市小貫287","34.717448","138.051286"
"意足寺","福井県大飯郡おおい町万願寺7-5","35.46413889","135.59619444"
"易往寺","神奈川県伊勢原市子易1647","35.417777777","139.274444444"
"易行院","東京都足立区東伊興4-5-5","35.803444444","139.788638888"
"易行寺","千葉県野田市宮崎134-16","35.955618","139.870849"
"衣川廃寺跡","滋賀県大津市衣川2丁目","35.11","135.906388888"
"医王院","茨城県龍ケ崎市5147番地","35.911667","140.18222"
"医王院","埼玉県南埼玉郡宮代町道佛3-22-20","36.014977","139.731049"
"医王院","千葉県成田市磯部495・496","35.842625","140.327271"
"医王院","千葉県成田市前林545","35.802177","140.425735"
"医王院","栃木県日光市山内2298-2","36.75375","139.601196"
"医王院","富山県小矢部市埴生4476","36.664194444","136.852111111"
"医王寺","愛知県刈谷市高津波町2丁目93","34.999444444","136.987861111"
"医王寺","愛知県新城市長篠字弥陀の前256番地","34.930336","137.557872"
"医王寺","愛知県知多郡南知多町大井真向38","34.719166","136.959549"
"医王寺","茨城県つくば市水守1089番地","36.168266","140.063507"
"医王寺","茨城県つくば市谷田部6189番地","36.035973","140.079117"
"医王寺","茨城県結城郡八千代町大字菅谷5番地","36.191772","139.88945"
"医王寺","茨城県古河市上和田138番地","36.221455","139.812515"
"医王寺","岐阜県岐阜市此花町6-25","35.410777777","136.7375"
"医王寺","岐阜県中津川市落合1423-2","35.510361111","137.539416666"
"医王寺","宮城県東松島市宮戸字里67","38.337778","141.144167"
"医王寺","熊本県八代市袋町5-34","32.50575","130.605472222"
"医王寺","群馬県安中市簗瀬甲99","36.308437","138.856781"
"医王寺","群馬県渋川市伊香保町伊香保9-1","36.490669","138.918365"
"医王寺","群馬県太田市新田小金井町982","36.317722","139.326874"
"医王寺","群馬県藤岡市本動堂甲476","36.262058","139.051483"
"医王寺","群馬県邑楽郡千代田町大字鍋谷137","36.214725","139.453201"
"医王寺","佐賀県唐津市相知町黒岩183","33.373416666","130.007097222"
"医王寺","埼玉県さいたま市桜区西堀2-6-17","35.857055555","139.633194444"
"医王寺","埼玉県さいたま市南区白幡2-16-8","35.848055555","139.652972222"
"医王寺","埼玉県羽生市上岩瀬705","36.165444","139.515917"
"医王寺","埼玉県加須市北篠崎226","36.129139","139.63575"
"医王寺","埼玉県熊谷市中奈良1146","36.188644","139.372208"
"医王寺","埼玉県行田市下須戸1350","36.147163","139.501785"
"医王寺","埼玉県飯能市原市場1032","35.866642","139.226074"
"医王寺","埼玉県本庄市田中209","36.25211","139.191818"
"医王寺","新潟県上越市大字大貫1441","37.108009","138.224899"
"医王寺","静岡県島田市金谷古横町159-1","34.824795","138.127945"
"医王寺","静岡県熱海市咲見町12-18","35.100582","139.074478"
"医王寺","静岡県富士市比奈1546","35.16748","138.723083"
"医王寺","千葉県館山市薗242","35.002541","139.918564"
"医王寺","千葉県香取市小川550","35.852279","140.531895"
"医王寺","千葉県市原市畑木418","35.473698","140.062057"
"医王寺","千葉県松戸市中金杉4-189","35.84127","139.920059"
"医王寺","千葉県成田市宝田1933","35.818752","140.305756"
"医王寺","千葉県匝瑳市今泉1900-1","35.660034","140.566666"
"医王寺","千葉県袖ケ浦市下新田980","35.417703","139.998465"
"医王寺","千葉県柏市船戸1067","35.920888888","139.94975"
"医王寺","千葉県柏市鷲野谷510","35.849416666","140.039805555"
"医王寺","鳥栖一丁目","",""
"医王寺","東京都葛飾区柴又5-13-6","35.751333333","139.881055555"
"医王寺","東京都杉並区上高井戸1-27-15","35.674166666","139.612222222"
"医王寺","栃木県宇都宮市石井町122","36.533543","139.944931"
"医王寺","栃木県塩谷郡塩谷町道下1032","36.767292","139.848679"
